total_friction_per_100,estimated_cost_borne_by_consumer_pct,estimated_cost_borne_by_merchant_pct,estimated_cost_borne_by_bank_pct,estimated_cost_borne_by_network_pct,estimated_cost_borne_by_recipient_pct,estimated_cost_borne_by_processor_pct,pass_through_assumption,assumptions,methodology_version,limitations,entity,entity_type,country,rail_type,data_quality_score,data_quality_grade,mock_data_flag,source_id
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, card and e-money payments at terminals insid",rail,India,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, domestic credit transfers",rail,India,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, domestic direct debits",rail,India,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, paper-based cheques",rail,India,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",India | BIS CPMI — instant (total),rail,India,instant,30.0,Demo only,,MOCK_DEMO_ONLY
5.162146269698486,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",India | Remittance corridor (United States→India),rail,India,bank_remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
5.882856474684136,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",India | Remittance corridor (United States→India),rail,India,remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Indonesia | BIS CPMI — Indonesia - Value of cashless payments, card and e-money payments at terminals i",rail,Indonesia,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Indonesia | BIS CPMI — Indonesia - Value of cashless payments, cheques",rail,Indonesia,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Indonesia | BIS CPMI — Indonesia - Value of cashless payments, direct debits",rail,Indonesia,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Indonesia | BIS CPMI — Indonesia - Value of cashless payments, domestic credit transfers",rail,Indonesia,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5568493150684931,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Indonesia | BIS CPMI — Indonesia - Value of cashless payments, other payment instruments",rail,Indonesia,e_money,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Indonesia | BIS CPMI — instant (total),rail,Indonesia,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Italy | BIS CPMI — Italy - Value of cashless payments, card and e-money payments with cards and e-m",rail,Italy,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Italy | BIS CPMI — Italy - Value of cashless payments, credit transfers",rail,Italy,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Italy | BIS CPMI — Italy - Value of cashless payments, direct debits",rail,Italy,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.35027397260273974,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Italy | BIS CPMI — Italy - Value of cashless payments, money remittances",rail,Italy,rtgs,30.0,Demo only,,MOCK_DEMO_ONLY
0.5568493150684931,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Italy | BIS CPMI — Italy - Value of cashless payments, other payment instruments",rail,Italy,e_money,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Italy | BIS CPMI — Italy - Value of cashless payments, paper-based cheques",rail,Italy,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Italy | BIS CPMI — instant (total),rail,Italy,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Japan | BIS CPMI — Japan - Value of cashless payments, card and e-money payments with cards and e-m",rail,Japan,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Japan | BIS CPMI — Japan - Value of cashless payments, domestic credit transfers",rail,Japan,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Japan | BIS CPMI — Japan - Value of cashless payments, paper-based cheques",rail,Japan,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Japan | BIS CPMI — instant (total),rail,Japan,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Mexico | BIS CPMI — Mexico - Value of cashless payments, cheques",rail,Mexico,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Mexico | BIS CPMI — Mexico - Value of cashless payments, credit transfers",rail,Mexico,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Mexico | BIS CPMI — Mexico - Value of cashless payments, direct debits",rail,Mexico,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Mexico | BIS CPMI — Mexico - Value of cashless payments, domestic card and e-money payments with car",rail,Mexico,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Mexico | BIS CPMI — instant (total),rail,Mexico,instant,30.0,Demo only,,MOCK_DEMO_ONLY
4.951880235192386,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Mexico | Remittance corridor (United States→Mexico),rail,Mexico,bank_remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
6.130365118724936,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Mexico | Remittance corridor (United States→Mexico),rail,Mexico,remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Netherlands | BIS CPMI — Netherlands - Value of cashless payments, card and e-money payments with cards a",rail,Netherlands,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Netherlands | BIS CPMI — Netherlands - Value of cashless payments, cheques",rail,Netherlands,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Netherlands | BIS CPMI — Netherlands - Value of cashless payments, direct debits",rail,Netherlands,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Netherlands | BIS CPMI — Netherlands - Value of cashless payments, fast payments",rail,Netherlands,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Netherlands | BIS CPMI — Netherlands - Value of cashless payments, fast payments, credit transfers",rail,Netherlands,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5568493150684931,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Netherlands | BIS CPMI — Netherlands - Value of cashless payments, other payment instruments",rail,Netherlands,e_money,30.0,Demo only,,MOCK_DEMO_ONLY
7.067493789219123,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Nigeria | Remittance corridor (Germany→Nigeria),rail,Nigeria,bank_remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
4.714090428515905,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Pakistan | Remittance corridor (United Arab Emirates→Pakistan),rail,Pakistan,remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
5.431266322930775,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Philippines | Remittance corridor (United States→Philippines),rail,Philippines,bank_remittance,86.0,Demo only,False,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Saudi Arabia | BIS CPMI — Saudi Arabia - Value of cashless payments, card and e-money payments with cards ",rail,Saudi Arabia,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Saudi Arabia | BIS CPMI — Saudi Arabia - Value of cashless payments, cheques",rail,Saudi Arabia,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Saudi Arabia | BIS CPMI — Saudi Arabia - Value of cashless payments, direct debits",rail,Saudi Arabia,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Saudi Arabia | BIS CPMI — Saudi Arabia - Value of cashless payments, domestic credit transfers",rail,Saudi Arabia,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5568493150684931,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Saudi Arabia | BIS CPMI — Saudi Arabia - Value of cashless payments, other payment instruments",rail,Saudi Arabia,e_money,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Saudi Arabia | BIS CPMI — instant (total),rail,Saudi Arabia,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Singapore | BIS CPMI — Singapore - Value of cashless payments, card and e-money payments with cards and",rail,Singapore,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Singapore | BIS CPMI — Singapore - Value of cashless payments, cheques",rail,Singapore,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Singapore | BIS CPMI — Singapore - Value of cashless payments, credit transfers",rail,Singapore,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Singapore | BIS CPMI — Singapore - Value of cashless payments, direct debits",rail,Singapore,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Singapore | BIS CPMI — instant (total),rail,Singapore,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","South Africa | BIS CPMI — South Africa - Value of cashless payments, card and e-money payments with cards ",rail,South Africa,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","South Africa | BIS CPMI — South Africa - Value of cashless payments, credit transfers",rail,South Africa,ach,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","South Africa | BIS CPMI — South Africa - Value of cashless payments, direct debits",rail,South Africa,direct_debit,30.0,Demo only,,MOCK_DEMO_ONLY
0.350054794520548,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",South Africa | BIS CPMI — instant (total),rail,South Africa,instant,30.0,Demo only,,MOCK_DEMO_ONLY
0.7205479452054795,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","South Korea | BIS CPMI — Korea - Value of cashless payments, card and e-money payments with cards and e-m",rail,South Korea,card,30.0,Demo only,,MOCK_DEMO_ONLY
0.5910958904109589,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","South Korea | BIS CPMI — Korea - Value of cashless payments, cheques",rail,South Korea,cheque,30.0,Demo only,,MOCK_DEMO_ONLY
0.5773972602739725,25.0,35.0,15.0,10.0,15.0,0.0,baseline,Model-based pass-through; not observed incidence.,settlement-lab-credible-1.0,"Incidence estimates are model-based and require empirical validation. Legal and economic incidence may differ. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","South Korea | BIS CPMI — Korea - Value of cashless payments, credit transfers",rail,South Korea,ach,30.0,Demo only,,MOCK_DEMO_ONLY
